LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_6,PAY_5,BILL_AMT6,BILL_AMT5,PAY_AMT6,PAY_AMT5,total_bill,avg_bill,bill_trend,pay_ratio_6,pay_ratio_5,avg_pay_ratio,min_pay_ratio,max_pay_ratio,payment_trend,delay_sum_partial,delay_count_partial,max_delay_partial
50000,2,2,1,45,0,0,8028,7872,297,287,15900,7950.0,-156,0.0369909079586498,0.036453702527626,0.0367223052431379,0.036453702527626,0.0369909079586498,-10,0,0,0
200000,2,2,1,26,0,0,34615,34876,1500,1500,69491,34745.5,261,0.0433325629766581,0.0430082862631533,0.0431704246199057,0.0430082862631533,0.0433325629766581,0,0,0,0
500000,2,1,1,40,0,0,56594,71135,10000,2430,127729,63864.5,14541,0.1766940542450746,0.03415991902834,0.1054269866367073,0.03415991902834,0.1766940542450746,-7570,0,0,0
130000,2,3,2,24,0,0,121027,97706,5000,25000,218733,109366.5,-23321,0.0413127540734375,0.2558670310213188,0.1485898925473782,0.0413127540734375,0.2558670310213188,20000,0,0,0
230000,2,1,2,30,0,0,135383,129441,4789,8008,264824,132412.0,-5942,0.0353734562429829,0.0618655459588078,0.0486195011008953,0.0353734562429829,0.0618655459588078,3219,0,0,0
320000,1,3,1,36,-2,-2,15745,10138,16740,15745,25883,12941.5,-5607,1.0631271434014988,1.552914488608344,1.3080208160049214,1.0631271434014988,1.552914488608344,-995,0,0,-2
50000,1,2,2,24,0,0,9140,8943,500,345,18083,9041.5,-197,0.0546986106552893,0.0385733452593917,0.0466359779573405,0.0385733452593917,0.0546986106552893,-155,0,0,0
230000,2,3,2,30,0,2,8990,4009,4606,5180,12999,6499.5,-4981,0.5122900678456234,1.2917705735660847,0.902030320705854,0.5122900678456234,1.2917705735660847,574,2,1,2
340000,2,2,1,31,0,0,37940,38367,3000,2000,76307,38153.5,427,0.0790701352099312,0.0521267723102585,0.0655984537600948,0.0521267723102585,0.0790701352099312,-1000,0,0,0
210000,2,2,1,34,0,-1,32581,34600,3000,3000,67181,33590.5,2019,0.0920753790436437,0.0867026964538597,0.0893890377487517,0.0867026964538597,0.0920753790436437,0,0,0,0
130000,2,2,2,31,0,0,70460,69011,2888,2671,139471,69735.5,-1449,0.0409872127843771,0.038703413899032,0.0398453133417046,0.038703413899032,0.0409872127843771,-217,0,0,0
150000,2,1,1,45,0,0,136711,134011,3952,3835,270722,135361.0,-2700,0.0289074843466557,0.0286168402829597,0.0287621623148077,0.0286168402829597,0.0289074843466557,-117,0,0,0
30000,2,2,2,21,-1,-1,1307,1621,0,1408,2928,1464.0,314,0.0,0.8680641183723797,0.4340320591861898,0.0,0.8680641183723797,1408,0,0,-1
360000,1,2,1,56,-1,-1,2941,951,291,2941,3892,1946.0,-1990,0.0989123045547246,3.0892857142857144,1.5940990094202196,0.0989123045547246,3.0892857142857144,2650,0,0,-1
230000,2,1,2,27,0,0,39862,54450,1572,2000,94312,47156.0,14588,0.0394350650979605,0.0367302712530532,0.0380826681755068,0.0367302712530532,0.0394350650979605,428,0,0,0
500000,1,1,2,30,-1,-2,175790,26154,4914,65607,201944,100972.0,-149636,0.0279536495042408,2.508392276811317,1.268172963157779,0.0279536495042408,2.508392276811317,60693,0,0,-1
10000,2,2,1,40,2,2,4322,4180,320,600,8502,4251.0,-142,0.0740226694425167,0.1435063381966037,0.1087645038195602,0.0740226694425167,0.1435063381966037,280,4,2,2
200000,2,1,2,28,2,0,198059,196262,0,10600,394321,197160.5,-1797,0.0,0.0540091611765844,0.0270045805882922,0.0,0.0540091611765844,10600,2,1,2
20000,2,2,2,25,3,0,12778,13280,0,0,26058,13029.0,502,0.0,0.0,0.0,0.0,0.0,0,3,1,3
500000,1,1,1,58,-1,-1,4651,7081,3114,4672,11732,5866.0,2430,0.6693895098882201,0.65970064953403,0.664545079711125,0.65970064953403,0.6693895098882201,1558,0,0,-1
300000,2,1,2,25,3,2,279503,285868,0,0,565371,282685.5,6365,0.0,0.0,0.0,0.0,0.0,0,5,2,3
280000,2,1,1,63,-2,-2,2705,1420,3275,2705,4125,2062.5,-1285,1.2102734663710273,1.9035890218156228,1.5569312440933252,1.2102734663710273,1.9035890218156228,-570,0,0,-2
30000,2,2,2,23,0,0,28916,26366,0,3000,55282,27641.0,-2550,0.0,0.113778586869951,0.0568892934349755,0.0,0.113778586869951,3000,0,0,0
250000,2,2,1,33,-1,-1,100000,0,0,65607,100000,50000.0,-100000,0.0,65607.0,32803.5,0.0,65607.0,65607,0,0,-1
70000,2,3,1,46,2,2,14271,14654,600,0,28925,14462.5,383,0.0420403587443946,0.0,0.0210201793721973,0.0,0.0420403587443946,-600,4,2,2
150000,1,2,1,43,0,0,78359,74531,4057,5012,152890,76445.0,-3828,0.0517738642164369,0.0672462834755541,0.0595100738459955,0.0517738642164369,0.0672462834755541,955,0,0,0
360000,2,1,1,57,-2,-2,0,1422,6624,0,1422,711.0,1422,6624.0,0.0,3312.0,0.0,6624.0,-6624,0,0,-2
210000,2,1,1,44,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
100000,1,1,2,27,0,0,66309,64976,2384,2411,131285,65642.5,-1333,0.035952345045996,0.0371054373085861,0.036528891177291,0.035952345045996,0.0371054373085861,27,0,0,0
230000,1,2,2,30,0,0,78872,88909,3000,2872,167781,83890.5,10037,0.038035829751626,0.0323023281970532,0.0351690789743396,0.0323023281970532,0.038035829751626,-128,0,0,0
150000,2,3,2,30,0,0,66651,65793,2500,2419,132444,66222.0,-858,0.0375082518153993,0.0367662704805909,0.0371372611479951,0.0367662704805909,0.0375082518153993,-81,0,0,0
50000,1,2,2,26,0,0,9138,8793,500,1000,17931,8965.5,-345,0.0547105810263705,0.1137138958380714,0.0842122384322209,0.0547105810263705,0.1137138958380714,500,0,0,0
50000,2,3,2,50,0,0,27175,26771,1100,1000,53946,26973.0,-404,0.0404768913747424,0.0373524577917226,0.0389146745832325,0.0373524577917226,0.0404768913747424,-100,0,0,0
20000,1,3,1,45,2,2,13851,12803,0,1260,26654,13327.0,-1048,0.0,0.0984067478912839,0.0492033739456419,0.0,0.0984067478912839,1260,4,2,2
10000,1,3,2,23,0,0,5275,5354,0,375,10629,5314.5,79,0.0,0.0700280112044818,0.0350140056022409,0.0,0.0700280112044818,375,0,0,0
210000,1,1,2,41,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
50000,1,2,1,25,0,0,20038,19514,600,1000,39552,19776.0,-524,0.0299416138529866,0.0512426338713809,0.0405921238621838,0.0299416138529866,0.0512426338713809,400,0,0,0
240000,2,1,2,28,-2,-1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1
60000,1,1,2,28,2,2,22219,3436,0,19000,25655,12827.5,-18783,0.0,5.528076811172534,2.764038405586267,0.0,5.528076811172534,19000,4,2,2
10000,2,2,2,22,0,2,9704,9736,600,500,19440,9720.0,32,0.061823802163833,0.0513505186402382,0.0565871604020356,0.0513505186402382,0.061823802163833,-100,2,1,2
150000,1,1,1,38,-2,2,139650,143972,0,5000,283622,141811.0,4322,0.0,0.0347287338598209,0.0173643669299104,0.0,0.0347287338598209,5000,2,1,2
330000,1,2,1,65,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
500000,2,3,2,48,-2,-2,54924,71463,47148,54924,126387,63193.5,16539,0.8584069185252617,0.7685547968207769,0.8134808576730193,0.7685547968207769,0.8584069185252617,7776,0,0,-2
50000,1,2,1,51,0,0,0,27316,0,0,27316,13658.0,27316,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20000,1,2,1,38,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
180000,2,2,1,36,0,0,124190,120350,3500,6000,244540,122270.0,-3840,0.0281823964699535,0.0498541765336391,0.0390182865017963,0.0281823964699535,0.0498541765336391,2500,0,0,0
60000,2,1,2,27,2,-1,1289,1475,0,0,2764,1382.0,186,0.0,0.0,0.0,0.0,0.0,0,2,1,2
50000,2,2,1,22,0,0,900,25975,31150,900,26875,13437.5,25075,34.57269700332964,0.0346473668001231,17.30367218506488,0.0346473668001231,34.57269700332964,-30250,0,0,0
240000,1,1,1,35,0,-1,1894,1894,0,0,3788,1894.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
200000,2,2,1,28,0,0,60442,60690,2401,2337,121132,60566.0,248,0.039723375742435,0.0385065330938689,0.0391149544181519,0.0385065330938689,0.039723375742435,-64,0,0,0
30000,1,3,2,52,0,2,28910,58134,1500,1000,87044,43522.0,29224,0.0518833661927985,0.0172013417046529,0.0345423539487257,0.0172013417046529,0.0518833661927985,-500,2,1,2
150000,2,2,2,30,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
30000,2,2,1,34,2,2,28130,28241,2000,500,56371,28185.5,111,0.0710959439763961,0.0177041286027901,0.0444000362895931,0.0177041286027901,0.0710959439763961,-1500,4,2,2
490000,1,4,1,51,2,-1,2724,5132,5744,13,7856,3928.0,2408,2.107889908256881,0.0025326319890902,1.0552112701229857,0.0025326319890902,2.107889908256881,-5731,2,1,2
360000,2,1,1,32,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
290000,2,2,2,29,0,0,76200,74469,2703,2968,150669,75334.5,-1731,0.0354719754333932,0.0398549751577816,0.0376634752955874,0.0354719754333932,0.0398549751577816,265,0,0,0
340000,1,1,2,29,0,0,268256,263505,12005,10011,531761,265880.5,-4751,0.0447518610884338,0.0379915447845589,0.0413717029364964,0.0379915447845589,0.0447518610884338,-1994,0,0,0
260000,2,2,2,27,-1,-1,208,208,208,208,416,208.0,0,0.9952153110047848,0.9952153110047848,0.9952153110047848,0.9952153110047848,0.9952153110047848,0,0,0,-1
120000,1,1,1,49,0,0,115794,116637,0,8421,232431,116215.5,843,0.0,0.0721977400161182,0.0360988700080591,0.0,0.0721977400161182,8421,0,0,0
140000,1,2,2,48,0,2,121343,121292,10006,5002,242635,121317.5,-51,0.0824597837552742,0.0412389832884008,0.0618493835218375,0.0412389832884008,0.0824597837552742,-5004,2,1,2
120000,2,2,2,43,0,0,14586,26092,5052,0,40678,20339.0,11506,0.3463357784328512,0.0,0.1731678892164256,0.0,0.3463357784328512,-5052,0,0,0
30000,2,3,1,35,-1,0,2328,895,1,2333,3223,1611.5,-1433,0.0004293688278231,2.603794642857143,1.3021120058424829,0.0004293688278231,2.603794642857143,2332,0,0,0
150000,2,2,2,26,-1,-1,6340,5313,4,1027,11653,5826.5,-1027,0.0006308153288124,0.193263078660143,0.0969469469944777,0.0006308153288124,0.193263078660143,1023,0,0,-1
50000,1,3,1,55,0,0,24425,24147,15154,819,48572,24286.0,-278,0.6204044870220257,0.0339158522444923,0.327160169633259,0.0339158522444923,0.6204044870220257,-14335,0,0,0
50000,1,2,1,59,0,0,19791,19539,687,726,39330,19665.0,-252,0.0347109943411479,0.0371545547594677,0.0359327745503078,0.0347109943411479,0.0371545547594677,39,0,0,0
180000,2,4,1,32,0,0,131059,130839,5000,5000,261898,130949.0,-220,0.0381504654356783,0.0382146132681137,0.038182539351896,0.0381504654356783,0.0382146132681137,0,0,0,0
50000,1,2,2,26,0,0,18931,17229,379,2000,36160,18080.0,-1702,0.0200190154236213,0.1160766105629715,0.0680478129932964,0.0200190154236213,0.1160766105629715,1621,0,0,0
20000,2,2,1,24,0,0,19792,19571,595,806,39363,19681.5,-221,0.0300611327236901,0.0411812793787042,0.0356212060511972,0.0300611327236901,0.0411812793787042,211,0,0,0
260000,2,1,2,31,0,0,208463,209083,8200,7751,417546,208773.0,620,0.0393353288817253,0.0370712249622161,0.0382032769219707,0.0370712249622161,0.0393353288817253,-449,0,0,0
340000,2,2,2,39,0,0,254056,248766,8600,9525,502822,251411.0,-5290,0.0338506713060454,0.03828884056165,0.0360697559338477,0.0338506713060454,0.03828884056165,925,0,0,0
240000,2,2,2,36,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
410000,2,3,1,34,-2,-2,6441,193,22906,6473,6634,3317.0,-6248,3.55572803477181,33.365979381443296,18.460853708107553,3.55572803477181,33.365979381443296,-16433,0,0,-2
130000,1,2,2,27,2,2,132416,130524,63,4000,262940,131470.0,-1892,0.0004757697274519,0.0306454702164336,0.0155606199719427,0.0004757697274519,0.0306454702164336,3937,4,2,2
250000,1,1,2,27,0,-1,4896,10094,5074,2896,14990,7495.0,5198,1.036144578313253,0.2868746904408122,0.6615096343770326,0.2868746904408122,1.036144578313253,-2178,0,0,0
340000,2,1,2,36,0,0,71538,86244,2366,2613,157782,78891.0,14706,0.0330728693439941,0.0302974085454229,0.0316851389447085,0.0302974085454229,0.0330728693439941,247,0,0,0
230000,2,2,1,36,-2,-2,909,3231,0,913,4140,2070.0,2322,0.0,0.2824876237623762,0.1412438118811881,0.0,0.2824876237623762,913,0,0,-2
450000,2,2,2,29,0,0,12836,18345,3020,1000,31181,15590.5,5509,0.2352574589078445,0.0545077946146298,0.1448826267612372,0.0545077946146298,0.2352574589078445,-2020,0,0,0
500000,2,3,1,40,-1,0,14863,-9,121,14872,14854,7427.0,-14872,0.0081404736275565,-1859.0,-929.4959297631864,-1859.0,0.0081404736275565,14751,0,0,0
50000,1,3,3,44,2,2,46078,44939,2000,2000,91017,45508.5,-1139,0.0434037196987781,0.0445037828215398,0.043953751260159,0.0434037196987781,0.0445037828215398,0,4,2,2
250000,1,2,1,50,-1,-1,5607,16014,390,5607,21621,10810.5,10407,0.0695435092724679,0.3501092725569778,0.2098263909147228,0.0695435092724679,0.3501092725569778,5217,0,0,-1
20000,2,2,2,22,2,2,20349,20844,361,0,41193,20596.5,495,0.0177395577395577,0.0,0.0088697788697788,0.0,0.0177395577395577,-361,4,2,2
170000,2,2,1,37,0,0,113666,118981,9000,6000,232647,116323.5,5315,0.0791786534350339,0.0504277958010455,0.0648032246180397,0.0504277958010455,0.0791786534350339,-3000,0,0,0
160000,2,1,1,41,-1,-1,18899,40100,4180,18899,58999,29499.5,21201,0.2211640211640211,0.4712850053614623,0.3462245132627417,0.2211640211640211,0.4712850053614623,14719,0,0,-1
30000,2,2,1,52,2,2,22129,21632,0,1000,43761,21880.5,-497,0.0,0.0462256737391947,0.0231128368695973,0.0,0.0462256737391947,1000,4,2,2
70000,2,2,2,23,0,0,59141,57098,4700,3000,116239,58119.5,-2043,0.0794697507693348,0.0525403246992066,0.0660050377342707,0.0525403246992066,0.0794697507693348,-1700,0,0,0
220000,1,2,2,39,0,0,78892,77040,3000,3000,155932,77966.0,-1852,0.0380261873677005,0.0389403045131812,0.0384832459404409,0.0380261873677005,0.0389403045131812,0,0,0,0
210000,2,3,1,42,-1,0,13049,17741,9731,7282,30790,15395.0,4692,0.7456704980842912,0.4104385074963363,0.5780545027903138,0.4104385074963363,0.7456704980842912,-2449,0,0,0
500000,2,1,2,27,-1,-2,4242,9558,930,4242,13800,6900.0,5316,0.2191845392411029,0.4437702688565749,0.3314774040488389,0.2191845392411029,0.4437702688565749,3312,0,0,-1
200000,2,1,2,30,0,0,46455,57098,15000,20000,103553,51776.5,10643,0.3228861718615464,0.3502688313280442,0.3365775015947953,0.3228861718615464,0.3502688313280442,5000,0,0,0
140000,2,1,2,24,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
200000,2,1,2,29,-1,-2,691,-232,287,1727,459,229.5,-923,0.4147398843930636,-7.476190476190476,-3.5307252958987063,-7.476190476190476,0.4147398843930636,1440,0,0,-1
170000,2,2,2,40,0,0,99565,100182,4000,3486,199747,99873.5,617,0.0401743567081132,0.0347963227294051,0.0374853397187592,0.0347963227294051,0.0401743567081132,-514,0,0,0
30000,2,2,2,22,-1,-1,2461,3836,3704,2461,6297,3148.5,1375,1.50446791226645,0.6413864998696899,1.07292720606807,0.6413864998696899,1.50446791226645,-1243,0,0,-1
170000,1,2,1,48,0,0,0,780,0,0,780,390.0,780,0.0,0.0,0.0,0.0,0.0,0,0,0,0
300000,2,1,1,34,-2,-2,112,0,550,112,112,56.0,-112,4.867256637168142,112.0,58.43362831858407,4.867256637168142,112.0,-438,0,0,-2
420000,2,2,2,37,0,0,25065,20328,1500,5065,45393,22696.5,-4737,0.0598420170749222,0.2491514585075508,0.1544967377912365,0.0598420170749222,0.2491514585075508,3565,0,0,0
70000,1,2,1,37,2,2,65828,64470,0,2508,130298,65149.0,-1358,0.0,0.0389012113973724,0.0194506056986862,0.0,0.0389012113973724,2508,4,2,2
180000,1,1,2,38,0,0,0,153900,0,0,153900,76950.0,153900,0.0,0.0,0.0,0.0,0.0,0,0,0,0
480000,1,1,1,44,-1,-1,0,3086,930,0,3086,1543.0,3086,930.0,0.0,465.0,0.0,930.0,-930,0,0,-1
140000,1,2,2,33,0,0,15161,18367,2000,2000,33528,16764.0,3206,0.1319087191663369,0.1088850174216027,0.1203968682939698,0.1088850174216027,0.1319087191663369,0,0,0,0
160000,1,1,1,55,0,0,-311,81089,0,0,80778,40389.0,81400,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50000,1,3,2,26,0,0,19783,20056,1000,856,39839,19919.5,273,0.0505458956732713,0.0426783666550331,0.0466121311641522,0.0426783666550331,0.0505458956732713,-144,0,0,0
210000,2,1,2,33,-1,-1,3680,17239,0,3680,20919,10459.5,13559,0.0,0.2134570765661252,0.1067285382830626,0.0,0.2134570765661252,3680,0,0,-1
360000,2,2,2,28,-2,-2,-307,-232,0,307,-539,-269.5,75,0.0,-1.329004329004329,-0.6645021645021645,-1.329004329004329,0.0,307,0,0,-2
450000,2,1,1,39,-2,-2,26518,11489,3575,26518,38007,19003.5,-15029,0.1348090048644368,2.3079199303742386,1.2213644676193378,0.1348090048644368,2.3079199303742386,22943,0,0,-2
240000,2,2,1,41,-2,-2,4583,2631,6242,4606,7214,3607.0,-1952,1.361692844677138,1.75,1.5558464223385688,1.361692844677138,1.75,-1636,0,0,-2
360000,1,1,1,39,-2,-2,0,0,2456,0,0,0.0,0,2456.0,0.0,1228.0,0.0,2456.0,-2456,0,0,-2
270000,1,1,2,35,-2,-2,-12,-12,0,0,-24,-12.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
230000,2,2,2,28,0,0,10008,12383,1000,2000,22391,11195.5,2375,0.0999100809271655,0.1614987080103359,0.1307043944687507,0.0999100809271655,0.1614987080103359,1000,0,0,0
140000,1,1,2,41,0,0,142694,142406,5900,5600,285100,142550.0,-288,0.0413469287641473,0.0393239096392733,0.0403354192017103,0.0393239096392733,0.0413469287641473,-300,0,0,0
30000,1,2,2,47,0,0,28068,29321,904,1046,57389,28694.5,1253,0.0322063486408493,0.0356728736102585,0.0339396111255539,0.0322063486408493,0.0356728736102585,142,0,0,0
200000,1,3,1,54,0,0,6273,3656,733,6005,9929,4964.5,-2617,0.1168313675486133,1.6420563303254034,0.8794438489370083,0.1168313675486133,1.6420563303254034,5272,0,0,0
60000,2,2,1,48,0,0,17295,16941,1000,1000,34236,17118.0,-354,0.0578168362627197,0.0590249085113918,0.0584208723870557,0.0578168362627197,0.0590249085113918,0,0,0,0
100000,2,1,2,31,0,0,53559,53183,2000,2004,106742,53371.0,-376,0.0373412994772218,0.0376805054151624,0.0375109024461921,0.0373412994772218,0.0376805054151624,4,0,0,0
130000,2,2,1,24,0,0,76334,74877,2200,2200,151211,75605.5,-1457,0.0288203314338114,0.0293811266326557,0.0291007290332336,0.0288203314338114,0.0293811266326557,0,0,0,0
430000,2,2,1,42,2,2,279503,285868,0,15000,565371,282685.5,6365,0.0,0.0524715866358366,0.0262357933179183,0.0,0.0524715866358366,15000,4,2,2
300000,2,2,2,32,-2,0,0,250,0,0,250,125.0,250,0.0,0.0,0.0,0.0,0.0,0,0,0,0
500000,1,1,1,36,0,0,195454,194483,40000,10000,389937,194968.5,-971,0.2046506868588677,0.0514181115156002,0.128034399187234,0.0514181115156002,0.2046506868588677,-30000,0,0,0
280000,1,1,1,50,0,2,134334,154010,2257,6267,288344,144172.0,19676,0.0168012803811367,0.0406918986306172,0.028746589505877,0.0168012803811367,0.0406918986306172,4010,2,1,2
280000,1,1,2,27,0,0,1270,2134,3412,6,3404,1702.0,864,2.6845003933910307,0.0028103044496487,1.3436553489203398,0.0028103044496487,2.6845003933910307,-3406,0,0,0
290000,2,3,1,50,0,2,182891,179061,7000,6700,361952,180976.0,-3830,0.0382739540275135,0.0374172074476996,0.0378455807376065,0.0374172074476996,0.0382739540275135,-300,2,1,2
80000,2,2,2,25,0,0,63153,60614,7,6700,123767,61883.5,-2539,0.000110840168477,0.1105336962797987,0.0553222682241378,0.000110840168477,0.1105336962797987,6693,0,0,0
360000,1,1,1,52,0,0,132093,162435,3100,4461,294528,147264.0,30342,0.0234681363271609,0.0274631239380432,0.0254656301326021,0.0234681363271609,0.0274631239380432,1361,0,0,0
30000,1,3,3,52,2,2,29300,27571,0,2332,56871,28435.5,-1729,0.0,0.084578557957348,0.042289278978674,0.0,0.084578557957348,2332,4,2,2
280000,1,1,1,38,-1,-2,10551,0,15000,10551,10551,5275.5,-10551,1.4215314632297196,10551.0,5276.210765731615,1.4215314632297196,10551.0,-4449,0,0,-1
80000,1,1,2,46,0,0,25543,24750,5000,4000,50293,25146.5,-793,0.1957406827435014,0.1616096319340632,0.1786751573387823,0.1616096319340632,0.1957406827435014,-1000,0,0,0
200000,2,2,1,32,-1,0,1532,24928,1027,1539,26460,13230.0,23396,0.669928245270711,0.0617353283324642,0.3658317868015876,0.0617353283324642,0.669928245270711,512,0,0,0
20000,2,2,2,26,0,0,19791,19978,483,670,39769,19884.5,187,0.0244037995149555,0.0335352119725712,0.0289695057437633,0.0244037995149555,0.0335352119725712,187,0,0,0
20000,2,2,2,23,0,0,5007,8612,0,1000,13619,6809.5,3605,0.0,0.1161035643794264,0.0580517821897132,0.0,0.1161035643794264,1000,0,0,0
110000,2,3,1,48,2,0,16952,18105,691,0,35057,17528.5,1153,0.040759747537309,0.0,0.0203798737686545,0.0,0.040759747537309,-691,2,1,2
360000,2,3,2,42,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
90000,2,3,1,41,0,0,3007,4750,1500,0,7757,3878.5,1743,0.4986702127659574,0.0,0.2493351063829787,0.0,0.4986702127659574,-1500,0,0,0
120000,2,3,2,32,0,0,81354,79589,3200,3200,160943,80471.5,-1765,0.039333784032942,0.0402060560371906,0.0397699200350663,0.039333784032942,0.0402060560371906,0,0,0,0
300000,2,1,1,32,0,0,11600,13804,5355,0,25404,12702.0,2204,0.4615981380915438,0.0,0.2307990690457719,0.0,0.4615981380915438,-5355,0,0,0
30000,2,2,2,28,3,0,18900,19509,900,0,38409,19204.5,609,0.0476165282260197,0.0,0.0238082641130098,0.0,0.0476165282260197,-900,3,1,3
150000,2,1,1,38,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
300000,1,2,2,42,-1,0,4334,16784,3578,4334,21118,10559.0,12450,0.8253748558246828,0.2582067322013702,0.5417907940130265,0.2582067322013702,0.8253748558246828,756,0,0,0
50000,2,2,2,25,0,0,18348,17486,1000,1000,35834,17917.0,-862,0.0544988827729031,0.0571853376794189,0.055842110226161,0.0544988827729031,0.0571853376794189,0,0,0,0
100000,1,1,2,40,0,2,24180,94518,0,484,118698,59349.0,70338,0.0,0.0051206635702874,0.0025603317851437,0.0,0.0051206635702874,484,2,1,2
80000,2,3,1,36,-1,-1,7678,2890,1730,7678,10568,5284.0,-4788,0.2252897512696965,2.6558284330681423,1.4405590921689195,0.2252897512696965,2.6558284330681423,5948,0,0,-1
100000,2,2,1,42,-1,-1,1054,1230,1054,1054,2284,1142.0,176,0.9990521327014218,0.8562144597887896,0.9276332962451056,0.8562144597887896,0.9990521327014218,0,0,0,-1
230000,2,1,2,29,-1,-1,5369,690,4285,5369,6059,3029.5,-4679,0.797951582867784,7.769898697539797,4.283925140203791,0.797951582867784,7.769898697539797,1084,0,0,-1
120000,2,2,1,24,0,0,11171,10151,0,3000,21322,10661.0,-1020,0.0,0.2955082742316784,0.1477541371158392,0.0,0.2955082742316784,3000,0,0,0
210000,1,1,2,31,0,0,40574,39740,3500,1472,80314,40157.0,-834,0.0862600123228589,0.0370398329181449,0.0616499226205019,0.0370398329181449,0.0862600123228589,-2028,0,0,0
340000,1,1,2,32,-1,-1,25820,80153,2016,25949,105973,52986.5,54333,0.0780759846636458,0.3237393018439504,0.2009076432537981,0.0780759846636458,0.3237393018439504,23933,0,0,-1
130000,1,2,2,27,-1,-1,1467,1570,550,1467,3037,1518.5,103,0.3746594005449591,0.9338001273074474,0.6542297639262032,0.3746594005449591,0.9338001273074474,917,0,0,-1
260000,2,1,1,39,0,0,89016,189947,3434,3500,278963,139481.5,100931,0.0385769010413741,0.0184260955629961,0.0285014983021851,0.0184260955629961,0.0385769010413741,66,0,0,0
130000,2,3,1,47,-1,0,3645,1749,4213,3645,5394,2697.0,-1896,1.155512890839276,2.0828571428571427,1.6191850168482094,1.155512890839276,2.0828571428571427,-568,0,0,0
20000,1,1,2,23,0,0,19949,18756,797,2000,38705,19352.5,-1193,0.0399498746867167,0.1066268593058591,0.0732883669962879,0.0399498746867167,0.1066268593058591,1203,0,0,0
50000,1,2,1,28,0,0,19462,18767,1000,1000,38229,19114.5,-695,0.0513795406669064,0.0532821824381926,0.0523308615525495,0.0513795406669064,0.0532821824381926,0,0,0,0
230000,2,1,1,27,0,0,130318,121346,11058,10000,251664,125832.0,-8972,0.0848533214650204,0.0824083001639925,0.0836308108145064,0.0824083001639925,0.0848533214650204,-1058,0,0,0
280000,2,3,2,47,-1,-1,30460,0,5983,30460,30460,15230.0,-30460,0.1964150881454975,30460.0,15230.098207544072,0.1964150881454975,30460.0,24477,0,0,-1
20000,2,1,2,36,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
40000,2,3,1,26,0,2,36170,35334,1500,1500,71504,35752.0,-836,0.0414696856597827,0.0424508277911419,0.0419602567254623,0.0414696856597827,0.0424508277911419,0,2,1,2
200000,1,2,1,41,0,0,70333,69289,2500,2374,139622,69811.0,-1044,0.03554468678022,0.0342617982392841,0.0349032425097521,0.0342617982392841,0.03554468678022,-126,0,0,0
30000,1,3,1,28,4,2,27531,27462,0,1108,54993,27496.5,-69,0.0,0.0403451917124858,0.0201725958562429,0.0,0.0403451917124858,1108,6,2,4
500000,1,1,2,34,0,0,267596,84615,20225,65607,352211,176105.5,-182981,0.0755800700306804,0.7753498156377044,0.4254649428341924,0.0755800700306804,0.7753498156377044,45382,0,0,0
90000,2,2,1,32,-1,-1,0,1651,0,0,1651,825.5,1651,0.0,0.0,0.0,0.0,0.0,0,0,0,-1
150000,1,1,1,41,-1,-1,0,1800,0,0,1800,900.0,1800,0.0,0.0,0.0,0.0,0.0,0,0,0,-1
50000,1,3,2,24,-2,-1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1
170000,2,2,1,29,0,0,34091,39617,3000,3000,73708,36854.0,5526,0.0879971840901091,0.0757231561411479,0.0818601701156285,0.0757231561411479,0.0879971840901091,0,0,0,0
60000,2,2,1,35,3,2,7487,7906,0,0,15393,7696.5,419,0.0,0.0,0.0,0.0,0.0,0,5,2,3
30000,1,2,2,30,0,0,25763,25261,955,922,51024,25512.0,-502,0.0370672255860891,0.0364975061356978,0.0367823658608935,0.0364975061356978,0.0370672255860891,-33,0,0,0
